"num_id","contentId","text","cluster","start_line","end_line","start_timestamp","end_timestamp","station_id","url","segmentLength"
28,"28 3","with all of the sunshine around temperatures were able to soar into the mid-90s the humidity made it feel more like 100- 105 degrees the high heat will be sticking around for the rest of the week so stay cool and hydrated we have low rain chances again",13,"102975887","102975899","07/25/2017 22:17:33","07/25/2017 22:17:47","CFNEWS13--07-25-2017-22-10-00","CFNEWS13072517221553.mp4",47
29,"29 4","it was a quiet tuesday afternoon it was a quiet tuesday afternoon with mostly sunny skies and only a few isolated showers with all of the sunshine around temperatures were able to soar into the mid-90s the humidity made it feel more like 100- 105 degrees the high heat will be sticking around for the rest of the week so stay cool and hydrated we have low rain chances again wednesday before picking back up on thursday mostly cloudy skies are in the forecast through the overnight hours temperatures will be warm and muggy falling into the mid-70s after a warm start wednesday temperatures will quickly climb into the mid-90s for the afternoon under mostly sunny skies it will be another oppressive day with heat index temperatures over 100 degrees a few showers may pop up during the",13,"102977723","102977770","07/25/2017 23:12:50","07/25/2017 23:13:56","CFNEWS13--07-25-2017-23-05-00","CFNEWS13072517231217.mp4",137
29,"29 5","it was a quiet tuesday afternoon with mostly sunny skies and only a few isolated showers with all of the sunshine around temperatures were able to soar into the mid-90s the humidity made it feel more like 100- 105 degrees the high heat will be sticking around for the rest of the week so stay cool and hydrated we have low rain",13,"102977786","102977804","07/25/2017 23:14:19","07/25/2017 23:14:43","CFNEWS13--07-25-2017-23-05-00","CFNEWS13072517231418.mp4",61
30,"30 1","high pressure continues to dominate chicagos weather through wednesday afternoon then a low moves rapidly from southern canada and threatens to bring more rain and storms tonight partly cloudy and dry low 61-67 with a south wind at 5- 10 mph wednesday sunny start then an increase in cloud cover but temperatures will climb into the mid to upper 80s with a warm south southwes t wind the surface high that gave chicago a break from the wet weather will pull away to the east then a low level flow becomes southerly and the heat and humid comes back wednesday tonight partly cloudy and dry low 61-67 with a south wind at 5- 10 mph wednesday sunny start then an increase in cloud cover but temperatures will climb into the mid to upper 80s with a warm south southwes t wind we'll have your full forecast just ahead on high pressure continues to dominate chicagos weather through wednesday afternoon then a low moves rapidly from southern canada and threatens to bring more rain and storms tonight partly cloudy and dry low 61-67 with a south wind at 5- 10 mph wednesday sunny start then an increase in cloud cover but temperatures will climb into the mid to upper 80s with a warm south southwes t wind",14,"86379617","86379707","07/25/2017 19:00:48","07/25/2017 19:01:58","CLTV--07-25-2017-18-58-00","CLTV072517185952.mp4",215
31,"31 3","continues to dominate chicagos weather through wednesday afternoon then a low moves rapidly from southern canada and threatens to chicagos weather through wednesday afternoon then a low moves rapidly from southern canada and threatens to bring more rain and storms tonight partly cloudy and dry low 61-67 with a south wind at 5- 10 mph wednesday sunny start then an increase in cloud cover but temperatures will climb into the mid to upper 80s with a warm south southwes t wind the surface high that gave chicago a break from the wet weather will pull away to the east then a low level flow becomes southerly and the heat and humid comes back wednesday tonight partly cloudy and dry low 61-67 with a south wind at 5- 10 mph wednesday sunny start then an increase in cloud cover but temperatures will climb into the mid to upper 80s with a warm south southwes t wind we'll have your full forecast just ahead on",14,"86380286","86380354","07/25/2017 19:10:38","07/25/2017 19:13:56","CLTV--07-25-2017-19-04-00","CLTV072517190955.mp4",162
32,"32 3","high pressure continues to dominate chicagos weather through wednesday afternoon then a low moves rapidly from southern canada and threatens to bring more rain and storms tonight partly cloudy and dry low 61-67 with a south wind at 5- 10 mph wednesday sunny start then high pressure continues to dominate chicagos weather through wednesday afternoon then a low moves rapidly from southern canada and threatens to bring more rain and storms tonight partly cloudy and dry low 61-67 with a south wind at 5- 10 mph wednesday sunny start then an increase in cloud cover but temperatures will climb into the mid to upper 80s with a warm south southwes t wind the surface high that gave chicago a break from the wet weather will pull away to the east then a low level flow becomes southerly and the heat and humid comes back wednesday tonight partly cloudy and dry low 61-67 with a south wind at 5- 10 mph wednesday sunny start then an increase in",14,"86380891","86380964","07/25/2017 19:25:29","07/25/2017 19:26:21","CLTV--07-25-2017-19-20-00","CLTV072517192400.mp4",166
33,"33 1","through wednesday afternoon then a low moves rapidly from southern canada and threatens to bring more rain and storms tonight partly cloudy and dry low 61-67 with a south wind at 5- 10 mph wednesday sunny start then an increase in cloud cover but temperatures will climb into the mid to upper 80s with a warm south southwes t wind the surface high that gave chicago a break from the wet weather will pull away to the east then a low level flow becomes southerly and the heat and humid comes back wednesday tonight partly cloudy and dry low 61-67 with a south wind at 5- 10 mph wednesday sunny start then an increase in cloud cover but temperatures will climb into the mid to upper 80s with a warm south southwes t wind we'll have your full forecast just ahead on cltv high pressure continues to dominate chicagos weather through wednesday afternoon then a low moves rapidly from southern canada and threatens to bring more rain and storms tonight partly cloudy and dry low 61-67 with a south wind at 5- 10 mph wednesday sunny start then an increase in cloud cover but temperatures will climb into the mid to upper 80s with a warm south southwes t wind the surface high that gave chicago a break from the wet weather will pull away to the east then a low level flow becomes southerly and the heat and humid comes back wednesday tonight partly cloudy and dry low 61-67 with a south wind at 5- 10 mph wednesday sunny start then an increase in cloud cover but temperatures will climb into the mid to upper 80s with a warm south southwes t wind senate healthcare debate the vote was 50-50 with vice president mike pence casting the tie- breaking vote senator john mccain who is battling brain cancer returned to vote in favor of the decision to debate and vote on repealing and replacing the affordable",14,"86381755","86381890","07/25/2017 19:44:00","07/25/2017 19:45:58","CLTV--07-25-2017-19-44-00","CLTV072517194206.mp4",326
33,"33 2","high pressure continues to dominate chicagos weather through wednesday afternoon then a low moves rapidly from southern canada and threatens to bring more rain and storms tonight partly cloudy and dry low 61-67 with a south wind at 5- 10 mph wednesday sunny start then high pressure continues to dominate chicagos weather through wednesday afternoon then a low moves rapidly from southern canada and threatens to bring more rain and storms tonight partly cloudy and dry low 61-67 with a south wind at 5- 10 mph wednesday sunny start then an increase in cloud cover but temperatures will climb into the mid to upper 80s with a warm south southwes t wind the surface high that gave chicago a break from the wet weather will pull away to the east then a low level flow becomes southerly and the heat and humid comes back wednesday tonight partly cloudy and dry low 61-67 with a south wind at 5- 10 mph wednesday sunny start then an increase in",14,"86382111","86382184","07/25/2017 19:52:10","07/25/2017 19:53:02","CLTV--07-25-2017-19-44-00","CLTV072517195209.mp4",166
34,"34 1","high pressure continues to dominate chicagos weather through wednesday afternoon then a low moves rapidly from southern canada and threatens to bring more rain and storms tonight partly cloudy and dry low 61-67 with a south wind at 5- 10 mph wednesday sunny start then an increase in cloud cover but temperatures will climb into the mid to upper 80s with a warm south southwes t wind the surface high that gave chicago a break from the wet weather will pull away to the east then a low level flow becomes southerly and the heat and humid comes back wednesday tonight partly cloudy and dry low 61-67 with a south wind at 5- 10 mph wednesday sunny start then an increase in cloud cover but temperatures will climb into the mid to upper 80s with a warm south southwes t wind we'll have your full forecast just ahead on high pressure continues to dominate chicagos weather through wednesday afternoon then a low moves rapidly from southern canada and threatens to bring more rain and storms tonight partly cloudy and dry low 61-67 with a south wind at 5- 10 mph wednesday sunny start then an increase in cloud cover but temperatures will climb into the mid to upper 80s with a warm south southwes t wind",14,"86382429","86382519","07/25/2017 20:00:53","07/25/2017 20:02:04","CLTV--07-25-2017-19-58-00","CLTV072517200012.mp4",215
35,"35 1","a low moves rapidly from southern canada and threatens to bring more rain and storms tonight partly cloudy and dry low 61-67 with a south wind at 5- 10 mph wednesday sunny start then an increase in cloud cover but temperatures will climb into the mid to upper 80s with a warm south southwes t wind the surface high that gave chicago a break from the wet weather will pull away to the east then a low level flow becomes southerly and the heat and humid comes back wednesday tonight partly cloudy and dry low 61-67 with a south wind at 5- 10 mph wednesday sunny start then an increase in cloud cover but temperatures will climb into the mid to upper 80s with a warm south southwes t wind",14,"86383194","86383242","07/25/2017 20:14:01","07/25/2017 20:14:42","CLTV--07-25-2017-20-14-00","CLTV072517201216.mp4",129
36,"36 1","high pressure continues to dominate chicagos weather through wednesday afternoon then a low moves rapidly from southern canada and threatens to bring more rain and storms tonight partly cloudy and dry low 61-67 with a south wind at 5- 10 mph wednesday sunny start then an increase in cloud cover but temperatures will climb into the mid to upper 80s with a warm south southwes t wind the surface high that gave chicago a break from the wet weather will lll way to the east then a low level flow becomes southerly and the heat and humid comes back wednesday tonight partly cloudy and dry low 61-67 with a south wind at 5- 10 mph wednesday sunny start then an increase in cloud cover but temperatures will climb into the mid to upper 80s with a warm south southwes t wind we'll have your full forecast just ahead on cltv high pressure continues to dominate chicagos weather through wednesday afternoon then a low moves rapidly from southern canada and threatens to bring more rain and storms tonight partly cloudy and dry low 61-67 with a south wind at 5- 10 mph wednesday sunny start then an increase in cloud cover but temperatures will climb into the mid to upper 80s with a warm south southwes t wind the surface high that gave chicago a break from the wet weather will pull away to the east then a low level flow becomes southerly and the heat and humid comes back wednesday tonight partly cloudy and dry low 61-67 with a south wind at 5- 10 mph wednesday sunny start then an increase in cloud cover but temperatures will climb into the mid to upper 80s with a warm south southwes t wind senate healthcare debate the vote was 50-50 with vice president mike pence casting the tie- breaking vote senator john mccain who is battling brain cancer returned to vote in favor of the decision to debate and vote on repealing and replacing the affordable",14,"86384702","86384842","07/25/2017 20:44:02","07/25/2017 20:46:03","CLTV--07-25-2017-20-44-00","CLTV072517204226.mp4",333
36,"36 2","high pressure continues to dominate chicagos weather through wednesday afternoon then a low moves rapidly from southern canada and threatens to bring more rain and storms tonight partly cloudy and dry low 61-67 with a south wind at 5- 10 mph wednesday sunny start then high pressure continues to dominate chicagos weather ththrough wednesday afternoon then a low moves rapidly from southern canada and threatens to bring more rain and storms tonight partly cloudy and dry low 61-67 with a south wind at 5- 10 mph wednesday sunny start then an increase in cloud cover but temperatures will climb into the mid to upper 80s with a warm south southwes t wind the surface high that gave chicago a break from the wet weather will pull away to the east then a low level flow becomes southerly and the heat and humid comes back wednesday tonight partly cloudy and dry low 61-67 with a south wind at 5- 10 mph wednesday sunny start then an increase in",14,"86385036","86385108","07/25/2017 20:52:15","07/25/2017 20:53:06","CLTV--07-25-2017-20-44-00","CLTV072517205029.mp4",166
30,"30 2","armed robbery and attempted first-degree murder charges in a shooting that wounded a chicago police officer 27 year-old dante jeffries allegedly went into a cell phone store at 43rd and ashland tied the employees up and then took-off with some merchandise last week cortez harrington and donzell grant are also looking at felony charges prosecutors say jeffries shot a female officer in the knee the officer's is in a hospital in stable condition",15,"86379873","86379905","07/25/2017 19:04:37","07/25/2017 19:04:59","CLTV--07-25-2017-18-58-00","CLTV072517190353.mp4",72
31,"31 1","armed robbery and attempted first-degree murder charges in a shooting that wounded a chicago police officer 27 year-old dante jeffries allegedly went into a cell phone store at 43rd and ashland tied the employees up and then took-off with some merchandise last week cortez harrington and donzell grant are also looking at felony charges prosecutors say jeffries shot a female officer in the knee the officer's is in a hospital in stable condition",15,"86379873","86379905","07/25/2017 19:04:37","07/25/2017 19:04:59","CLTV--07-25-2017-19-04-00","CLTV072517190353.mp4",72
34,"34 2","armed robbery and attempted first-degree murder charges in a shooting that wounded a chicago police officer 27 year-old dante jeffries allegedly went into a cell phone store at 43rd and ashland tied the employees up and then took-off with some merchandise last week cortez harrington and donzell grant are also looking at felony charges prosecutors say jeffries shot a female officer in the knee the officer's is in a hospital in stable condition",15,"86382685","86382717","07/25/2017 20:04:41","07/25/2017 20:05:03","CLTV--07-25-2017-19-58-00","CLTV072517200413.mp4",72
37,"37 1","charges in a shooting that wounded a chicago police offifice 27 year old dante jeffries allegedly went into a cell phone store at 43rd and ashland tied up the employees and then took off with some merchandise cortez harrington and donzell grant are also looking at felony charges prosecutors say jeffries shot a female officer in the knee he's charged with armed robbery and attempted first-degree murder the officer is in a hospital in stable condition",15,"86387397","86387416","07/25/2017 22:37:02","07/25/2017 22:37:24","CLTV--07-25-2017-22-28-00","CLTV072517223503.mp4",75
30,"30 3","the debate on repeal and replace democratic leader chuck schumer calling the vote a ruse the ruse is send it back to the house and we'll see what they send us we know what they'll send us we may not know every detail it will either be full repeal without replace or something far too close to that",16,"86380098","86380117","07/25/2017 19:07:40","07/25/2017 19:07:56","CLTV--07-25-2017-18-58-00","CLTV072517190554.mp4",57
31,"31 2","the debate on repeal and replace democratic leader chuck schumer calling the vote a ruse the ruse is send it back to the house and we'll see what they send us we know what they'll send us we may not know every detail it will either be full repeal without replace or something far too close to that back at the white house this was a big step i want to thank senator john mccain",16,"86380098","86380123","07/25/2017 19:07:40","07/25/2017 19:08:01","CLTV--07-25-2017-19-04-00","CLTV072517190554.mp4",74
32,"32 1","it's an accident it's happened that way who knows why nicandro and gloria sanchez are numb and don't know what to feel they have watched the live stream video of the crash and aftermath and have no explanation they believe their daughter obdulia or lula as they call her needs help nicandro sanchez suspect and victim's i think she knows what has happened what i think is she knows she done something wrong because she knows and that's what i feel she feel bad herself but she kill her own sister officers already have a lot of valuable evidence-from the suspect's video they know lula was the only one wearing a seatbelt during the deadly crash jacquelin and her girlfriend manuela seja were ejected through the back window manuela survived lula livestreamed the horrifying moments before and after the crash- shocking and disturbing thousands who watched it right now officers aren't sure if lula did anything else to actually try to save her little sister",17,"86380725","86380795","07/25/2017 19:20:40","07/25/2017 19:21:28","CLTV--07-25-2017-19-20-00","CLTV072517191959.mp4",164
56,"56 1","nicandro and gloria sanchez are numb and they don't know what to feel they have watched the live stream video of the crash and aftermath and have no explanation they believe their daughter obdulia or lula as they call her needs help end end sot i think she knows what has happened what i think is she knows she done something wrong because she knows and that's what i feel she feel bad herself but she kill her own sister contvo officers already have a lot of valuable evidence just from the suspect's video they know lula was the only one wearing a seatbelt during the deadly crash jacquelin and her girlfriend manuela seja were ejected through the back window manuela survived lula livestreamed the horrifying moments before and after the crash- shocking and disturbing thousands who watched it right now officers aren't sure if lula did anything else to actually try to save her little sister",17,"31691942","31691994","07/25/2017 23:09:38","07/25/2017 23:10:50","KAEF--07-25-2017-23-09-00","KAEF072517230756.mp4",156
32,"32 2","disbelief the video is very disturbing both as people who do this for a living its very disturbing to us because of the callous nature of her actions both leading up to this tragedy and in the immediate aftermath",18,"86380841","86380853","07/25/2017 19:22:01","07/25/2017 19:22:09","CLTV--07-25-2017-19-20-00","CLTV072517192159.mp4",38
35,"35 2","with their attempt to fulfill a long- held to repeal and replace obamacare the senate passing a motion to begin debate on the house- passed health care bill the high-stakes vote had been in peril for days with democrats united in their opposition sen chuck schumer -d- minority a vote in favor on the motion to proceed this afternoon is a permission slip to to slash medicaid hurt millions and at least two republicans holding out the vote coming during the dramatic return of republican senator john mccain who traveled back to washington tuesday after being diagnosed with a rare brain cancer sen john mccain -r- i stand here today looking a little worse for wear i'm sure i have a refreshed appreciation for the protocols and customs of this body and for the other 99 privileged souls who've been elected to the senate the plan now gets complicated senators will vote on several amendments that would strip the house health care bill language - including the 2015 repeal bill but the final version is still very much up in the air on the other end of pennsylvania avenue pressure is mounting from president trump who spent the morning tweeting on health care and is taking a more aggressive approach on the topic pres donald the motion to proceed on health care has passed and now we move towards truly great health care in washington i'm emily schmidt",19,"86383368","86383470","07/25/2017 20:16:18","07/25/2017 20:17:44","CLTV--07-25-2017-20-14-00","CLTV072517201617.mp4",237
67,"67 1","out in washington today as senate republicans continue their efforts to repeal and replace obamacare after a failed attempt earlier this summer with mounting pressure from the white house the senate voted on a procedural motion to begin debate on new health care legislation emily schmidt is in washington with the latest on the on-going health care battle senate republicans are moving forward with their attempt to fulfill a long-held to repeal and replace obamacare",19,"26897446","26897469","07/25/2017 18:19:23","07/25/2017 18:19:56","KALB--07-25-2017-18-17-00","KALB072517181909.mp4",74
67,"67 2","senate republicans are moving forward with their attempt to fulfill a long-held to repeal and replace obamacare the senate passing a motion to begin debate on the house-passed health care bill the high-stakes vote had been in peril for days with democrats united in their opposition sen chuck schumer -d- minority a vote to proceed with the motion to debate is a permission slip to to slash medicaid hurt millions and at least two republicans holding out the vote coming during the dramatic return of republican senator john mccain who traveled back to washington tuesday after being diagnosed with a rare brain cancer sen john mccain -r- i stand here today looking a little worse for wear i'm sure i have a refreshed appreciation for the protocalsprotocols and customs of this body and for the other 99 privileged souls who've been elected to the senate the plan now gets complicated senators will vote on several amendments that would strip the house health care bill language - including who've been elected to the senate the plan now gets complicated senators will vote on several amendments that would strip the house health care bill language - including the 2015 repeal bill but the final version is still very much up in the air on the other end of pennsyania avenue pressure is mounting from president trump who spent the morning tweeting on health care and is taking a more aggressive approach on the topic pres donald",19,"26897466","26897535","07/25/2017 18:19:55","07/25/2017 18:21:18","KALB--07-25-2017-18-17-00","KALB072517181909.mp4",243
68,"68 1","the senate passing a motion to begin debate on the house-passed health care bill the high-stakes vote had been in peril for days with democrats united in their opposition sen chuck schumer -d- minority a vote to proceed with the motion to debate is a permission slip to to slash medicaid hurt millions and at least two republicans holding out the vote coming during the dramatic return of republican senator john mccain who traveled back to washington tuesday after being diagnosed with a rare brain cancer sen john mccain -r- i stand here today looking a little worse for wear i'm sure i have a refreshed appreciation for the protocalsprotocols and customs of this body and for the other 99 privileged souls who've been elected to the senate the plan now gets complicated senators will vote on several amendments that would strip the house health care bill language - including who've been elected to the senate the plan now gets complicated senators will vote on several amendments that would strip the house health care bill language - including the 2015 repeal bill but the final version is still very much up in the air on the other end of pennsyania avenue pressure is mounting from president trump who spent the morning tweeting on health care and is taking a more aggressive approach on the topic pres donald",19,"26897472","26897535","07/25/2017 18:20:00","07/25/2017 18:21:18","KALB--07-25-2017-18-20-00","KALB072517181909.mp4",226
75,"75 1","the old addage if at first you don't succeed try try again is playing out in washington d-c today as senate republicans continue their efforts to repeal and replace obamacare after a failed attempt earlier this summer with mounting pressure from the white house the senate voted on a procedural motion to begin debate on new health care legislation emily schmidt has the latest on the on-going saga natssenate republicans are moving forward with their attempt to fulfill a long-held to repeal and replace obamacare",19,"29044116","29044134","07/25/2017 17:09:16","07/25/2017 17:09:41","KAPP--07-25-2017-17-07-00","KAPP072517170814.mp4",84
75,"75 2","republicans are moving forward with their attempt to fulfill a long-held to repeal and replace obamacare the senate passing a motion to begin debate on the house-passed health care bill the high-stakes vote had been in peril for days with democrats united in their opposition sen chuck schumer -d- minority a vote in favor on the motion to proceed this afternoon is a permission slip to to slash medicaid hurt millions and at least two republicans holding out the vote coming holding out republicans millions a permission slip to to minority a vote united in their vote had been in house-passed health care bill the high-stakes vote had beenr ys with democrats united in their opposition sen chuck schumer -d- minority a vote in favor on the motion to proceed this afternoon is a permission slip to to slash medicaid hurt millions and at least two republicans holding out the vote coming during the dramatic return of republican senator john mccain who traveled back to washington tuesday after being diagnosed with a rare brain cancer sen john mccain -r- i stand here today looking a little worse for wear i'm sure i have a refreshed appreciation for the protocols and customs of this body and for the other 99 privileged souls who've been elected to the senate the plan now gets complicated senators will vote on several amendments that would strip the house health care bill language - including the 2015 repeal bill but the final version is still very much up in the air on the other end of pennsylvania avenue pressure is mounting from president trump who spent the morning tweeting on health care and is taking a more aggressive approach on the topic pres donald the motion to proceed on health care has passed and now we move towards truly great health care in washington i'm emily schmidt",19,"29044132","29044199","07/25/2017 17:09:39","07/25/2017 17:11:00","KAPP--07-25-2017-17-07-00","KAPP072517170814.mp4",310
75,"75 3","and is taking a more aggressive approach on the topic pres donald the motion to proceed on health care has passed and now we move",19,"29044208","29044211","07/25/2017 17:11:13","07/25/2017 17:11:16","KAPP--07-25-2017-17-07-00","KAPP072517171014.mp4",24
76,"76 1","the old addage if at first you don't succeed try try again is playing out in washington today as senate republicans continue their efforts to repeal and replace obamacare after a failed attempt earlier this summer with mounting pressure from the white house the senate voted on a procedural motion to begin debate on new health care legislation emily schmidt is in washington with the latest on the on-going saga nats senate republicans are moving forward with their attempt to fulfill a long- held to repeal and replace obamacare the senate passing a motion to begin debate on the house-passed health care bill the high-stakes vote had been in peril for days with democrats united in their opposition sen chuck schumer -d- minority a vote in favor on the motion to proceed this afternoon is a permission slip to to slash medicaid hurt millions and at least two republicans holding out the vote coming during the dramatic return of republican senator john mccain who traveled back to washington tuesday after being diagnosed with a rare brain cancer sen john mccain -r- i stand here today looking a little worse for wear i'm sure i have a refreshed appreciation for the protocols and customs of this body and for the other 99 privileged souls who've been elected to the senate the plan now gets complicated senators will vote on several amendments that would strip the house health care bill language - including the 2015 repeal bill but the final version is still very much up in the air on the other end of pennsylvania avenue pressure is mounting from president trump who spent the morning tweeting on health care and is taking a more aggressive approach on the topic pres donald the motion to proceed on health care has passed and now we move towards truly great health care in washington i'm emily schmidt",19,"31778661","31778765","07/25/2017 17:36:10","07/25/2017 17:38:04","KARD--07-25-2017-17-34-00","KARD072517173441.mp4",312
35,"35 3","the boy scouts of america is on a u-s navy patrol ship fired warning shots at an armed iranian patrol boat today u-s defense officials say it happened in the northern end of the persian gulf the officials say the iranian boat approached and came within 150 yards of the u- s-s thunderbolt the iranians didn't respond to any warnings from the u-s so the navy ship fired warning shots into the water",20,"86383716","86383740","07/25/2017 20:23:14","07/25/2017 20:23:35","CLTV--07-25-2017-20-14-00","CLTV072517202219.mp4",72
38,"38 1","capitol hill for the second day in a row today answering questions about the russia investigation he spoke with members of the house intelligence committee for about three hours lawmakers suggested he may have to come back for more testimony in the future we had a good opportunity to ask mr kushner questions this morning he expressed and his counsel receptivity to coming back for further questions but it was a very productive session we had an opportunity to ask about a range of issues that the committee has been concerned about and we appreciate his voluntary willingness to come and testify today",21,"86387768","86387795","07/25/2017 22:45:19","07/25/2017 22:45:47","CLTV--07-25-2017-22-44-00","CLTV072517224507.mp4",102
38,"38 2","senate republicans have pulled off what even a week ago seemed impossible on this vote the yays are 50 and the nays are 50 the senate being equally divided the vice president votes in the affirmative securing enough g-o-p votes to bring a bill to the floor and begin debate on dismantling obamacare we can't let this moment slip by we wrestled with this issue watched consequences of the status quo people who sent us here expect us to begin this debate but it wasnt easy even up until the last minute the majority leader was whipping republican votes mcconnell held a very animated conversation with wisconsin's ron johnson on the senate floor just moments before johnson cast an affirmative vote mcconnell also secured support for this stage of the vote from skeptical senators like dean heller of nevada rob portman of ohio and shelley moore capito of west virginia and he needed the help of senator john mccain who made a dramatic return to the senate floor applause just days after being diagnosed with an aggressive form of brain cancer while mccain voted yes today mccain warned his colleagues the current process was doomed to fail let's see if we can pass something that will be imperfect full of compromises and not very pleasing to implacable partisans on either side but that might provide workable solutions for problems americans are struggling with today what have we to lose by trying to work together to find those solutions but while the successful vote to proceed was a big win for mcconnell the real war over healthcare is just beginning lawmakers will now begin the fight over exactly what the bill will ultimately become",22,"86387837","86387916","07/25/2017 22:46:43","07/25/2017 22:48:29","CLTV--07-25-2017-22-44-00","CLTV072517224507.mp4",282
38,"38 3","citizens from this obamacare nightmare and delivering great healthcare to the american people the final bill could go in a number of different directions they could strike a grand deal to repeal and replace obamacare they could vote for a straight repeal one that some conservatives favor but will start the clock and up the pressure on finding a full replacement or they could pass wh'calleded a skinny repeal - a bill that strips out some of the major aspects of obamacare but leaves many of the provisions in place getting the vote to floor also opens to door to democrats to offer up a flood of amendments that would likely fail - but would force republicans on the record in a number of key areas the best the majority leader's been able to cook up is a vague plan to do whatever it takes to pass something anything to get the bill to a house and senate conference on health care my colleagues plain and simple it's a ruse",23,"86387923","86387967","07/25/2017 22:48:38","07/25/2017 22:49:46","CLTV--07-25-2017-22-44-00","CLTV072517224707.mp4",169
41,"41 1","sarah dubowski reporting sarah dubowski reporting the votes are in and the affordable care act otherwise known as obamacare has been reopened for debate on the senate floor the 'ayes' áeyes squeaked by 51 to 50 with vice president mike pence being the deciding vote two alaskan senators were split in the decision with senator lisa murkowski voting no and senator dan sullivan voting yes senetor murkowski joined one senator susan collins of maine to be the only republicans to vote against the debate murkowski has expressed in the past that she had problems with the affordable care act but that it needed to be replaced before it's removed senator sullivan released a statement after his vote saying it was a part of him keeping his promise to repeal obamacare he did acknowledge that some alaskans received coverage under the current act but also notes that more than 23-thousand had opted to pay a government fine rather than quote to buy outrageously expensive plans they can't even use end quote áápress release ah interior residents are again facing another money scam -- and this time it's coming from door to door salesmen the office of tammie wilson has released various facebook posts warning north pole residents in particular to be wary of door to door salesmen offering paving services so far four people as well as neighbors have called wilson's office to share their experience with this scam according to wilson this fake company will quote a price of 25-hundred dollars but after the work is done the company will ask for 6-thousand dollars saying they had more material than expected and therefore the customer should pay for the extra service wilson recommends that residents ask for a written contract before agreeing to any type of home renovation according to alaska statute 45-02-350 a homeowner always has the right to cancel any written or verbal contract without penalty within five days if there are any questions or concerns wilson is asking residents to contact the consumer protection agency she says these companies are difficult to identify particularly when they have company cars showcasing alaska license plates -jl local tammie wilson r north pole i didn't realize that you could register your vehicle so easily and not have necessarily a business license you know in your hand showing you're legitimate and it seems like a great deal but sometimes what looks like a great deal not necessarily is so just please be careful the last two people were out over six grand and that's a lot of money just on another note we did see them they looked like they were headed out of town but we don't know if they're going to delta and finding new ground but i just hope they're not just leaving to go scam somebody else and then come back here when the stories start ending it's really frustrating",24,"20703988","20704093","07/25/2017 18:03:48","07/25/2017 18:06:29","K13XD--07-25-2017-18-02-00","K13XD072517180256.mp4",482
42,"42 1","sarah dubowski reporting sarah dubowski reporting the votes are in and the affordable care act otherwise known as obamacare has been reopened for debate on the senate floor the 'ayes' áeyes squeaked by 51 to 50 with vice president mike pence being the deciding vote two alaskan senators were split in the decision with senator lisa murkowski voting no and senator dan sullivan voting yes senetor murkowski joined one senator susan collins of maine to be the only republicans to vote against the debate murkowski has expressed in the past that she had problems with the affordable care act but that it needed to be replaced before it's removed senator sullivan released a statement after his vote saying it was a part of him keeping his promise to repeal obamacare he did acknowledge that some alaskans received coverage under the current act but also notes that more than 23-thousand had opted to pay a government fine rather than quote to buy outrageously expensive plans they can't even use end quote áápress release ah interior residents are again facing another money scam -- and this time it's coming from door to door salesmen the office of tammie wilson has released various facebook posts warning north pole residents in particular to be wary of door to door salesmen offering paving services so far four people as well as neighbors have called wilson's office to share their experience with this scam according to wilson this fake company will quote a price of 25-hundred dollars but after the work is done the company will ask for 6-thousand dollars saying they had more material than expected and therefore the customer should pay for the extra service wilson recommends that residents ask for a written contract before agreeing to any type of home renovation according to alaska statute 45-02-350 a homeowner always has the right to cancel any written or verbal contract without penalty within five days if there are any questions or concerns wilson is asking residents to contact the consumer protection agency she says these companies are difficult to identify particularly when they have company cars showcasing alaska license plates -jl local tammie wilson r north pole i didn't realize that you could register your vehicle so easily and not have necessarily a business license you know in your hand showing you're legitimate and it seems like a great deal but sometimes what looks like a great deal not necessarily is so just please be careful the last two people were out over six grand and that's a lot of money just on another note we did see them they looked like they were headed out of town but we don't know if they're going to delta and finding new ground but i just hope they're not just leaving to go scam somebody else and then come back here when the stories start ending it's really frustrating",24,"20706530","20706635","07/25/2017 23:03:49","07/25/2017 23:06:29","K13XD--07-25-2017-23-02-00","K13XD072517230332.mp4",482
45,"45 1","to replace the affordable care act trump did a victory lap tonight the latest from washington donald trump going back to his campaign roots tuesday night at a make america great rally in ohio the president feeling renewed momentum after his promise to repeal obamacare got a step closer to reality we are now one step closer to liberating our citizens from this obamacare nightmare mike pence breaking the tie on captiol hill also lending his support john mccain a scar visible above his left eye after brain surgery he was welcomed back with a standing ovation after casting his vote to move forward with debate senator mccain speaking his mind expressing reservations on what comes next it is a shll of a bill right now we all know that i have changes urged by my state's governor that will have to be to pass any bill republicans trying to hash out a bill they can pass without any democratic support there's a lot of things that we have done and will continue to do on a bipartisan basis regretfully the issue of health care has not fallen in to that category on either side senate republicans will be rolling up their sleeves whales unusual is this will be playing out on the senate floor megan hughes abc news",25,"29011931","29011976","07/25/2017 22:09:29","07/25/2017 22:11:09","KAAL--07-25-2017-22-07-00","KAAL072517220920.mp4",218
